period_end,air_temp,dni,ghi
2023-01-13 15:00:00+00:00,13,0,46
2023-01-13 15:30:00+00:00,13,0,24
2023-01-13 16:00:00+00:00,12,0,6
2023-01-13 16:30:00+00:00,12,0,0
2023-01-13 17:00:00+00:00,12,0,0
2023-01-13 17:30:00+00:00,12,0,0
2023-01-13 18:00:00+00:00,12,0,0
2023-01-13 18:30:00+00:00,12,0,0
2023-01-13 19:00:00+00:00,11,0,0
2023-01-13 19:30:00+00:00,11,0,0
2023-01-13 20:00:00+00:00,11,0,0
2023-01-13 20:30:00+00:00,11,0,0
2023-01-13 21:00:00+00:00,11,0,0
2023-01-13 21:30:00+00:00,11,0,0
2023-01-13 22:00:00+00:00,10,0,0
2023-01-13 22:30:00+00:00,10,0,0
2023-01-13 23:00:00+00:00,10,0,0
2023-01-13 23:30:00+00:00,9,0,0
2023-01-14 00:00:00+00:00,9,0,0
2023-01-14 00:30:00+00:00,8,0,0
2023-01-14 01:00:00+00:00,8,0,0
2023-01-14 01:30:00+00:00,8,0,0
2023-01-14 02:00:00+00:00,7,0,0
2023-01-14 02:30:00+00:00,7,0,0
2023-01-14 03:00:00+00:00,7,0,0
2023-01-14 03:30:00+00:00,7,0,0
2023-01-14 04:00:00+00:00,7,0,0
2023-01-14 04:30:00+00:00,6,0,0
2023-01-14 05:00:00+00:00,6,0,0
2023-01-14 05:30:00+00:00,6,0,0
2023-01-14 06:00:00+00:00,6,0,0
2023-01-14 06:30:00+00:00,6,0,0
2023-01-14 07:00:00+00:00,6,38,9
2023-01-14 07:30:00+00:00,6,96,50
2023-01-14 08:00:00+00:00,7,380,124
2023-01-14 08:30:00+00:00,8,682,211
2023-01-14 09:00:00+00:00,9,757,281
2023-01-14 09:30:00+00:00,10,811,341
2023-01-14 10:00:00+00:00,11,845,390
2023-01-14 10:30:00+00:00,12,865,426
2023-01-14 11:00:00+00:00,13,877,449
2023-01-14 11:30:00+00:00,13,881,457
2023-01-14 12:00:00+00:00,14,875,452
2023-01-14 12:30:00+00:00,14,856,431
2023-01-14 13:00:00+00:00,15,828,396
2023-01-14 13:30:00+00:00,15,791,349
2023-01-14 14:00:00+00:00,15,738,291
2023-01-14 14:30:00+00:00,15,664,224
2023-01-14 15:00:00+00:00,15,560,151
2023-01-14 15:30:00+00:00,14,331,75
2023-01-14 16:00:00+00:00,13,73,17
2023-01-14 16:30:00+00:00,13,0,0
2023-01-14 17:00:00+00:00,12,0,0
2023-01-14 17:30:00+00:00,12,0,0
2023-01-14 18:00:00+00:00,11,0,0
2023-01-14 18:30:00+00:00,11,0,0
2023-01-14 19:00:00+00:00,11,0,0
2023-01-14 19:30:00+00:00,10,0,0
2023-01-14 20:00:00+00:00,10,0,0
2023-01-14 20:30:00+00:00,9,0,0
2023-01-14 21:00:00+00:00,9,0,0
2023-01-14 21:30:00+00:00,8,0,0
2023-01-14 22:00:00+00:00,8,0,0
2023-01-14 22:30:00+00:00,7,0,0
2023-01-14 23:00:00+00:00,7,0,0
2023-01-14 23:30:00+00:00,7,0,0
2023-01-15 00:00:00+00:00,6,0,0
2023-01-15 00:30:00+00:00,6,0,0
2023-01-15 01:00:00+00:00,6,0,0
2023-01-15 01:30:00+00:00,6,0,0
2023-01-15 02:00:00+00:00,6,0,0
2023-01-15 02:30:00+00:00,6,0,0
2023-01-15 03:00:00+00:00,7,0,0
2023-01-15 03:30:00+00:00,7,0,0
2023-01-15 04:00:00+00:00,7,0,0
2023-01-15 04:30:00+00:00,7,0,0
2023-01-15 05:00:00+00:00,8,0,0
2023-01-15 05:30:00+00:00,8,0,0
2023-01-15 06:00:00+00:00,8,0,0
2023-01-15 06:30:00+00:00,8,0,0
2023-01-15 07:00:00+00:00,9,0,1
2023-01-15 07:30:00+00:00,9,0,14
2023-01-15 08:00:00+00:00,9,0,32
2023-01-15 08:30:00+00:00,10,0,29
2023-01-15 09:00:00+00:00,10,0,49
2023-01-15 09:30:00+00:00,11,0,45
2023-01-15 10:00:00+00:00,11,0,65
2023-01-15 10:30:00+00:00,12,0,159
2023-01-15 11:00:00+00:00,12,0,114
2023-01-15 11:30:00+00:00,12,0,136
2023-01-15 12:00:00+00:00,13,0,164
2023-01-15 12:30:00+00:00,13,0,155
2023-01-15 13:00:00+00:00,13,0,144
2023-01-15 13:30:00+00:00,13,0,125
2023-01-15 14:00:00+00:00,13,0,104
2023-01-15 14:30:00+00:00,13,0,104
2023-01-15 15:00:00+00:00,13,192,115
2023-01-15 15:30:00+00:00,13,118,62
2023-01-15 16:00:00+00:00,13,0,10
2023-01-15 16:30:00+00:00,13,0,0
2023-01-15 17:00:00+00:00,13,0,0
2023-01-15 17:30:00+00:00,12,0,0
2023-01-15 18:00:00+00:00,12,0,0
2023-01-15 18:30:00+00:00,12,0,0
2023-01-15 19:00:00+00:00,12,0,0
2023-01-15 19:30:00+00:00,12,0,0
2023-01-15 20:00:00+00:00,12,0,0
2023-01-15 20:30:00+00:00,12,0,0
2023-01-15 21:00:00+00:00,12,0,0
2023-01-15 21:30:00+00:00,12,0,0
2023-01-15 22:00:00+00:00,12,0,0
2023-01-15 22:30:00+00:00,12,0,0
2023-01-15 23:00:00+00:00,12,0,0
2023-01-15 23:30:00+00:00,13,0,0
2023-01-16 00:00:00+00:00,13,0,0
2023-01-16 00:30:00+00:00,13,0,0
2023-01-16 01:00:00+00:00,13,0,0
2023-01-16 01:30:00+00:00,13,0,0
2023-01-16 02:00:00+00:00,12,0,0
2023-01-16 02:30:00+00:00,12,0,0
2023-01-16 03:00:00+00:00,13,0,0
2023-01-16 03:30:00+00:00,13,0,0
2023-01-16 04:00:00+00:00,13,0,0
2023-01-16 04:30:00+00:00,13,0,0
2023-01-16 05:00:00+00:00,13,0,0
2023-01-16 05:30:00+00:00,13,0,0
2023-01-16 06:00:00+00:00,13,0,0
2023-01-16 06:30:00+00:00,13,0,0
2023-01-16 07:00:00+00:00,13,0,3
2023-01-16 07:30:00+00:00,13,226,55
2023-01-16 08:00:00+00:00,12,523,134
2023-01-16 08:30:00+00:00,13,633,207
2023-01-16 09:00:00+00:00,13,542,254
2023-01-16 09:30:00+00:00,13,127,228
2023-01-16 10:00:00+00:00,13,262,295
2023-01-16 10:30:00+00:00,13,491,365
2023-01-16 11:00:00+00:00,13,0,242
2023-01-16 11:30:00+00:00,13,0,199
2023-01-16 12:00:00+00:00,13,0,172
2023-01-16 12:30:00+00:00,13,40,240
2023-01-16 13:00:00+00:00,13,0,136
2023-01-16 13:30:00+00:00,13,0,144
2023-01-16 14:00:00+00:00,13,0,87
2023-01-16 14:30:00+00:00,12,3,92
2023-01-16 15:00:00+00:00,12,39,85
2023-01-16 15:30:00+00:00,12,0,36
2023-01-16 16:00:00+00:00,12,0,12
2023-01-16 16:30:00+00:00,12,0,0
2023-01-16 17:00:00+00:00,12,0,0
2023-01-16 17:30:00+00:00,12,0,0
2023-01-16 18:00:00+00:00,12,0,0
2023-01-16 18:30:00+00:00,12,0,0
2023-01-16 19:00:00+00:00,12,0,0
2023-01-16 19:30:00+00:00,12,0,0
2023-01-16 20:00:00+00:00,12,0,0
2023-01-16 20:30:00+00:00,12,0,0
2023-01-16 21:00:00+00:00,12,0,0
2023-01-16 21:30:00+00:00,12,0,0
2023-01-16 22:00:00+00:00,12,0,0
2023-01-16 22:30:00+00:00,12,0,0
2023-01-16 23:00:00+00:00,13,0,0
2023-01-16 23:30:00+00:00,13,0,0
2023-01-17 00:00:00+00:00,13,0,0
2023-01-17 00:30:00+00:00,13,0,0
2023-01-17 01:00:00+00:00,13,0,0
2023-01-17 01:30:00+00:00,13,0,0
2023-01-17 02:00:00+00:00,13,0,0
2023-01-17 02:30:00+00:00,12,0,0
2023-01-17 03:00:00+00:00,12,0,0
2023-01-17 03:30:00+00:00,12,0,0
2023-01-17 04:00:00+00:00,13,0,0
2023-01-17 04:30:00+00:00,13,0,0
2023-01-17 05:00:00+00:00,13,0,0
2023-01-17 05:30:00+00:00,13,0,0
2023-01-17 06:00:00+00:00,13,0,0
2023-01-17 06:30:00+00:00,13,0,0
2023-01-17 07:00:00+00:00,13,0,1
2023-01-17 07:30:00+00:00,13,0,4
2023-01-17 08:00:00+00:00,13,0,12
2023-01-17 08:30:00+00:00,13,0,17
2023-01-17 09:00:00+00:00,13,0,72
2023-01-17 09:30:00+00:00,13,0,39
2023-01-17 10:00:00+00:00,13,0,124
2023-01-17 10:30:00+00:00,14,0,129
2023-01-17 11:00:00+00:00,14,0,65
2023-01-17 11:30:00+00:00,14,0,87
2023-01-17 12:00:00+00:00,14,0,117
2023-01-17 12:30:00+00:00,14,0,98
2023-01-17 13:00:00+00:00,14,0,52
2023-01-17 13:30:00+00:00,14,0,139
2023-01-17 14:00:00+00:00,14,0,68
2023-01-17 14:30:00+00:00,14,0,93
2023-01-17 15:00:00+00:00,14,0,29
2023-01-17 15:30:00+00:00,14,0,14
2023-01-17 16:00:00+00:00,13,0,6
2023-01-17 16:30:00+00:00,13,0,0
2023-01-17 17:00:00+00:00,13,0,0
2023-01-17 17:30:00+00:00,13,0,0
2023-01-17 18:00:00+00:00,13,0,0
2023-01-17 18:30:00+00:00,13,0,0
2023-01-17 19:00:00+00:00,12,0,0
2023-01-17 19:30:00+00:00,12,0,0
2023-01-17 20:00:00+00:00,12,0,0
2023-01-17 20:30:00+00:00,13,0,0
2023-01-17 21:00:00+00:00,13,0,0
2023-01-17 21:30:00+00:00,13,0,0
2023-01-17 22:00:00+00:00,13,0,0
2023-01-17 22:30:00+00:00,13,0,0
2023-01-17 23:00:00+00:00,12,0,0
2023-01-17 23:30:00+00:00,12,0,0
2023-01-18 00:00:00+00:00,12,0,0
2023-01-18 00:30:00+00:00,12,0,0
2023-01-18 01:00:00+00:00,11,0,0
2023-01-18 01:30:00+00:00,11,0,0
2023-01-18 02:00:00+00:00,11,0,0
2023-01-18 02:30:00+00:00,11,0,0
2023-01-18 03:00:00+00:00,10,0,0
2023-01-18 03:30:00+00:00,10,0,0
2023-01-18 04:00:00+00:00,10,0,0
2023-01-18 04:30:00+00:00,10,0,0
2023-01-18 05:00:00+00:00,10,0,0
2023-01-18 05:30:00+00:00,10,0,0
2023-01-18 06:00:00+00:00,10,0,0
2023-01-18 06:30:00+00:00,10,0,0
2023-01-18 07:00:00+00:00,11,0,4
2023-01-18 07:30:00+00:00,11,0,14
2023-01-18 08:00:00+00:00,11,0,15
2023-01-18 08:30:00+00:00,11,36,111
2023-01-18 09:00:00+00:00,12,0,59
2023-01-18 09:30:00+00:00,12,0,38
2023-01-18 10:00:00+00:00,12,198,247
2023-01-18 10:30:00+00:00,12,209,300
2023-01-18 11:00:00+00:00,11,0,132
2023-01-18 11:30:00+00:00,11,0,179
2023-01-18 12:00:00+00:00,12,5,232
2023-01-18 12:30:00+00:00,12,0,153
2023-01-18 13:00:00+00:00,12,0,136
2023-01-18 13:30:00+00:00,12,0,73
2023-01-18 14:00:00+00:00,11,0,79
2023-01-18 14:30:00+00:00,11,0,64
2023-01-18 15:00:00+00:00,11,0,49
2023-01-18 15:30:00+00:00,10,0,30
2023-01-18 16:00:00+00:00,10,0,8
2023-01-18 16:30:00+00:00,10,0,0
2023-01-18 17:00:00+00:00,10,0,0
2023-01-18 17:30:00+00:00,9,0,0
2023-01-18 18:00:00+00:00,9,0,0
2023-01-18 18:30:00+00:00,9,0,0
2023-01-18 19:00:00+00:00,9,0,0
2023-01-18 19:30:00+00:00,9,0,0
2023-01-18 20:00:00+00:00,9,0,0
2023-01-18 20:30:00+00:00,9,0,0
2023-01-18 21:00:00+00:00,9,0,0
2023-01-18 21:30:00+00:00,8,0,0
2023-01-18 22:00:00+00:00,8,0,0
2023-01-18 22:30:00+00:00,8,0,0
2023-01-18 23:00:00+00:00,8,0,0
2023-01-18 23:30:00+00:00,8,0,0
2023-01-19 00:00:00+00:00,8,0,0
2023-01-19 00:30:00+00:00,8,0,0
2023-01-19 01:00:00+00:00,8,0,0
2023-01-19 01:30:00+00:00,9,0,0
2023-01-19 02:00:00+00:00,9,0,0
2023-01-19 02:30:00+00:00,9,0,0
2023-01-19 03:00:00+00:00,8,0,0
2023-01-19 03:30:00+00:00,8,0,0
2023-01-19 04:00:00+00:00,7,0,0
2023-01-19 04:30:00+00:00,7,0,0
2023-01-19 05:00:00+00:00,7,0,0
2023-01-19 05:30:00+00:00,7,0,0
2023-01-19 06:00:00+00:00,7,0,0
2023-01-19 06:30:00+00:00,7,0,0
2023-01-19 07:00:00+00:00,6,38,11
2023-01-19 07:30:00+00:00,7,70,53
2023-01-19 08:00:00+00:00,7,58,83
2023-01-19 08:30:00+00:00,8,543,207
2023-01-19 09:00:00+00:00,9,330,233
2023-01-19 09:30:00+00:00,10,579,320
2023-01-19 10:00:00+00:00,10,772,394
2023-01-19 10:30:00+00:00,10,776,428
2023-01-19 11:00:00+00:00,10,773,448
2023-01-19 11:30:00+00:00,10,785,458
2023-01-19 12:00:00+00:00,10,431,387
2023-01-19 12:30:00+00:00,10,503,385
2023-01-19 13:00:00+00:00,10,128,280
2023-01-19 13:30:00+00:00,10,349,285
2023-01-19 14:00:00+00:00,10,0,125
2023-01-19 14:30:00+00:00,9,25,140
2023-01-19 15:00:00+00:00,9,0,87
2023-01-19 15:30:00+00:00,8,0,45
2023-01-19 16:00:00+00:00,8,0,15
2023-01-19 16:30:00+00:00,8,0,0
2023-01-19 17:00:00+00:00,7,0,0
2023-01-19 17:30:00+00:00,7,0,0
2023-01-19 18:00:00+00:00,6,0,0
2023-01-19 18:30:00+00:00,6,0,0
2023-01-19 19:00:00+00:00,6,0,0
2023-01-19 19:30:00+00:00,6,0,0
2023-01-19 20:00:00+00:00,6,0,0
2023-01-19 20:30:00+00:00,6,0,0
2023-01-19 21:00:00+00:00,6,0,0
2023-01-19 21:30:00+00:00,6,0,0
2023-01-19 22:00:00+00:00,5,0,0
2023-01-19 22:30:00+00:00,6,0,0
2023-01-19 23:00:00+00:00,6,0,0
2023-01-19 23:30:00+00:00,6,0,0
2023-01-20 00:00:00+00:00,6,0,0
2023-01-20 00:30:00+00:00,5,0,0
2023-01-20 01:00:00+00:00,5,0,0
2023-01-20 01:30:00+00:00,5,0,0
2023-01-20 02:00:00+00:00,5,0,0
2023-01-20 02:30:00+00:00,4,0,0
2023-01-20 03:00:00+00:00,4,0,0
2023-01-20 03:30:00+00:00,4,0,0
2023-01-20 04:00:00+00:00,4,0,0
2023-01-20 04:30:00+00:00,3,0,0
2023-01-20 05:00:00+00:00,3,0,0
2023-01-20 05:30:00+00:00,3,0,0
2023-01-20 06:00:00+00:00,3,0,0
2023-01-20 06:30:00+00:00,3,0,0
2023-01-20 07:00:00+00:00,3,0,4
2023-01-20 07:30:00+00:00,3,0,25
2023-01-20 08:00:00+00:00,4,0,38
2023-01-20 08:30:00+00:00,4,0,58
2023-01-20 09:00:00+00:00,4,0,74
2023-01-20 09:30:00+00:00,5,0,94
2023-01-20 10:00:00+00:00,5,0,102
2023-01-20 10:30:00+00:00,6,0,113
2023-01-20 11:00:00+00:00,6,0,104
2023-01-20 11:30:00+00:00,6,0,118
2023-01-20 12:00:00+00:00,7,0,97
2023-01-20 12:30:00+00:00,7,0,103
2023-01-20 13:00:00+00:00,7,0,109
2023-01-20 13:30:00+00:00,7,0,94
2023-01-20 14:00:00+00:00,7,0,59
2023-01-20 14:30:00+00:00,7,0,34
2023-01-20 15:00:00+00:00,7,0,41
2023-01-20 15:30:00+00:00,7,0,36
2023-01-20 16:00:00+00:00,7,0,13
2023-01-20 16:30:00+00:00,7,0,0
2023-01-20 17:00:00+00:00,7,0,0
2023-01-20 17:30:00+00:00,7,0,0
2023-01-20 18:00:00+00:00,6,0,0
2023-01-20 18:30:00+00:00,6,0,0
2023-01-20 19:00:00+00:00,6,0,0
2023-01-20 19:30:00+00:00,6,0,0
2023-01-20 20:00:00+00:00,5,0,0
2023-01-20 20:30:00+00:00,5,0,0
2023-01-20 21:00:00+00:00,5,0,0
2023-01-20 21:30:00+00:00,5,0,0
2023-01-20 22:00:00+00:00,6,0,0
2023-01-20 22:30:00+00:00,6,0,0
2023-01-20 23:00:00+00:00,6,0,0
2023-01-20 23:30:00+00:00,6,0,0
2023-01-21 00:00:00+00:00,6,0,0
2023-01-21 00:30:00+00:00,6,0,0
2023-01-21 01:00:00+00:00,5,0,0
2023-01-21 01:30:00+00:00,5,0,0
2023-01-21 02:00:00+00:00,5,0,0
2023-01-21 02:30:00+00:00,5,0,0
2023-01-21 03:00:00+00:00,5,0,0
2023-01-21 03:30:00+00:00,5,0,0
2023-01-21 04:00:00+00:00,5,0,0
2023-01-21 04:30:00+00:00,5,0,0
2023-01-21 05:00:00+00:00,5,0,0
2023-01-21 05:30:00+00:00,5,0,0
2023-01-21 06:00:00+00:00,4,0,0
2023-01-21 06:30:00+00:00,4,0,0
2023-01-21 07:00:00+00:00,4,0,4
2023-01-21 07:30:00+00:00,4,0,31
2023-01-21 08:00:00+00:00,4,119,101
2023-01-21 08:30:00+00:00,5,327,186
2023-01-21 09:00:00+00:00,5,244,226
2023-01-21 09:30:00+00:00,5,592,327
2023-01-21 10:00:00+00:00,6,470,348
2023-01-21 10:30:00+00:00,6,518,386
2023-01-21 11:00:00+00:00,6,492,401
2023-01-21 11:30:00+00:00,7,688,447
2023-01-21 12:00:00+00:00,7,736,452
2023-01-21 12:30:00+00:00,7,782,444
2023-01-21 13:00:00+00:00,7,741,408
2023-01-21 13:30:00+00:00,7,686,360
2023-01-21 14:00:00+00:00,7,520,287
2023-01-21 14:30:00+00:00,7,513,230
2023-01-21 15:00:00+00:00,7,248,144
2023-01-21 15:30:00+00:00,6,7,67
2023-01-21 16:00:00+00:00,6,39,24
2023-01-21 16:30:00+00:00,6,0,0
2023-01-21 17:00:00+00:00,5,0,0
2023-01-21 17:30:00+00:00,5,0,0
2023-01-21 18:00:00+00:00,5,0,0
2023-01-21 18:30:00+00:00,5,0,0
2023-01-21 19:00:00+00:00,4,0,0
2023-01-21 19:30:00+00:00,4,0,0
2023-01-21 20:00:00+00:00,4,0,0
2023-01-21 20:30:00+00:00,4,0,0
2023-01-21 21:00:00+00:00,4,0,0
2023-01-21 21:30:00+00:00,4,0,0
2023-01-21 22:00:00+00:00,3,0,0
2023-01-21 22:30:00+00:00,3,0,0
2023-01-21 23:00:00+00:00,3,0,0
2023-01-21 23:30:00+00:00,3,0,0
2023-01-22 00:00:00+00:00,2,0,0
2023-01-22 00:30:00+00:00,2,0,0
2023-01-22 01:00:00+00:00,2,0,0
2023-01-22 01:30:00+00:00,2,0,0
2023-01-22 02:00:00+00:00,2,0,0
2023-01-22 02:30:00+00:00,2,0,0
2023-01-22 03:00:00+00:00,2,0,0
2023-01-22 03:30:00+00:00,2,0,0
2023-01-22 04:00:00+00:00,2,0,0
2023-01-22 04:30:00+00:00,2,0,0
2023-01-22 05:00:00+00:00,2,0,0
2023-01-22 05:30:00+00:00,2,0,0
2023-01-22 06:00:00+00:00,3,0,0
2023-01-22 06:30:00+00:00,3,0,0
2023-01-22 07:00:00+00:00,3,0,2
2023-01-22 07:30:00+00:00,3,37,51
2023-01-22 08:00:00+00:00,4,129,111
2023-01-22 08:30:00+00:00,4,507,209
2023-01-22 09:00:00+00:00,5,681,289
2023-01-22 09:30:00+00:00,5,411,298
2023-01-22 10:00:00+00:00,6,315,320
2023-01-22 10:30:00+00:00,7,224,318
2023-01-22 11:00:00+00:00,7,0,266
2023-01-22 11:30:00+00:00,8,509,411
2023-01-22 12:00:00+00:00,8,798,465
2023-01-22 12:30:00+00:00,8,795,448
2023-01-22 13:00:00+00:00,9,623,390
2023-01-22 13:30:00+00:00,9,491,330
2023-01-22 14:00:00+00:00,9,107,217
2023-01-22 14:30:00+00:00,9,149,172
2023-01-22 15:00:00+00:00,9,50,116
2023-01-22 15:30:00+00:00,9,56,69
2023-01-22 16:00:00+00:00,9,0,16
2023-01-22 16:30:00+00:00,8,0,0
2023-01-22 17:00:00+00:00,8,0,0
2023-01-22 17:30:00+00:00,7,0,0
2023-01-22 18:00:00+00:00,7,0,0
2023-01-22 18:30:00+00:00,6,0,0
2023-01-22 19:00:00+00:00,5,0,0
2023-01-22 19:30:00+00:00,5,0,0
2023-01-22 20:00:00+00:00,5,0,0
2023-01-22 20:30:00+00:00,4,0,0
2023-01-22 21:00:00+00:00,4,0,0
2023-01-22 21:30:00+00:00,4,0,0
2023-01-22 22:00:00+00:00,4,0,0
2023-01-22 22:30:00+00:00,3,0,0
2023-01-22 23:00:00+00:00,3,0,0
2023-01-22 23:30:00+00:00,3,0,0
2023-01-23 00:00:00+00:00,3,0,0
2023-01-23 00:30:00+00:00,3,0,0
2023-01-23 01:00:00+00:00,3,0,0
2023-01-23 01:30:00+00:00,3,0,0
2023-01-23 02:00:00+00:00,3,0,0
2023-01-23 02:30:00+00:00,3,0,0
2023-01-23 03:00:00+00:00,3,0,0
2023-01-23 03:30:00+00:00,3,0,0
2023-01-23 04:00:00+00:00,3,0,0
2023-01-23 04:30:00+00:00,3,0,0
2023-01-23 05:00:00+00:00,3,0,0
2023-01-23 05:30:00+00:00,3,0,0
2023-01-23 06:00:00+00:00,3,0,0
2023-01-23 06:30:00+00:00,3,0,0
2023-01-23 07:00:00+00:00,3,0,6
2023-01-23 07:30:00+00:00,4,0,8
2023-01-23 08:00:00+00:00,4,0,18
2023-01-23 08:30:00+00:00,5,0,23
2023-01-23 09:00:00+00:00,5,0,44
2023-01-23 09:30:00+00:00,6,0,63
2023-01-23 10:00:00+00:00,6,0,105
2023-01-23 10:30:00+00:00,7,0,128
2023-01-23 11:00:00+00:00,7,0,134
2023-01-23 11:30:00+00:00,8,0,156
2023-01-23 12:00:00+00:00,8,0,226
2023-01-23 12:30:00+00:00,9,8,267
2023-01-23 13:00:00+00:00,9,254,320
2023-01-23 13:30:00+00:00,9,354,307
2023-01-23 14:00:00+00:00,9,657,309
2023-01-23 14:30:00+00:00,9,612,246
2023-01-23 15:00:00+00:00,8,500,172
2023-01-23 15:30:00+00:00,8,91,78
2023-01-23 16:00:00+00:00,8,0,21
2023-01-23 16:30:00+00:00,8,0,0
2023-01-23 17:00:00+00:00,7,0,0
2023-01-23 17:30:00+00:00,7,0,0
2023-01-23 18:00:00+00:00,7,0,0
2023-01-23 18:30:00+00:00,7,0,0
2023-01-23 19:00:00+00:00,7,0,0
2023-01-23 19:30:00+00:00,7,0,0
2023-01-23 20:00:00+00:00,6,0,0
2023-01-23 20:30:00+00:00,6,0,0
2023-01-23 21:00:00+00:00,5,0,0
2023-01-23 21:30:00+00:00,5,0,0
2023-01-23 22:00:00+00:00,5,0,0
2023-01-23 22:30:00+00:00,5,0,0
2023-01-23 23:00:00+00:00,5,0,0
2023-01-23 23:30:00+00:00,4,0,0
2023-01-24 00:00:00+00:00,4,0,0
2023-01-24 00:30:00+00:00,4,0,0
2023-01-24 01:00:00+00:00,4,0,0
2023-01-24 01:30:00+00:00,4,0,0
2023-01-24 02:00:00+00:00,4,0,0
2023-01-24 02:30:00+00:00,4,0,0
2023-01-24 03:00:00+00:00,4,0,0
2023-01-24 03:30:00+00:00,4,0,0
2023-01-24 04:00:00+00:00,4,0,0
2023-01-24 04:30:00+00:00,4,0,0
2023-01-24 05:00:00+00:00,4,0,0
2023-01-24 05:30:00+00:00,4,0,0
2023-01-24 06:00:00+00:00,3,0,0
2023-01-24 06:30:00+00:00,3,0,0
2023-01-24 07:00:00+00:00,3,0,10
2023-01-24 07:30:00+00:00,4,0,17
2023-01-24 08:00:00+00:00,4,0,64
2023-01-24 08:30:00+00:00,5,328,184
2023-01-24 09:00:00+00:00,6,581,279
2023-01-24 09:30:00+00:00,7,760,357
2023-01-24 10:00:00+00:00,8,497,355
2023-01-24 10:30:00+00:00,9,402,368
2023-01-24 11:00:00+00:00,10,717,449
2023-01-24 11:30:00+00:00,10,722,458
2023-01-24 12:00:00+00:00,11,613,434
2023-01-24 12:30:00+00:00,11,517,399
2023-01-24 13:00:00+00:00,11,780,422
2023-01-24 13:30:00+00:00,12,771,380
2023-01-24 14:00:00+00:00,12,731,324
2023-01-24 14:30:00+00:00,12,674,258
2023-01-24 15:00:00+00:00,12,509,178
2023-01-24 15:30:00+00:00,12,215,93
2023-01-24 16:00:00+00:00,11,32,30
2023-01-24 16:30:00+00:00,11,0,1
2023-01-24 17:00:00+00:00,10,0,0
2023-01-24 17:30:00+00:00,9,0,0
2023-01-24 18:00:00+00:00,9,0,0
2023-01-24 18:30:00+00:00,8,0,0
2023-01-24 19:00:00+00:00,8,0,0
2023-01-24 19:30:00+00:00,7,0,0
2023-01-24 20:00:00+00:00,7,0,0
2023-01-24 20:30:00+00:00,6,0,0
2023-01-24 21:00:00+00:00,6,0,0
2023-01-24 21:30:00+00:00,6,0,0
2023-01-24 22:00:00+00:00,5,0,0
2023-01-24 22:30:00+00:00,5,0,0
2023-01-24 23:00:00+00:00,5,0,0
2023-01-24 23:30:00+00:00,5,0,0
2023-01-25 00:00:00+00:00,5,0,0
2023-01-25 00:30:00+00:00,4,0,0
2023-01-25 01:00:00+00:00,5,0,0
2023-01-25 01:30:00+00:00,4,0,0
2023-01-25 02:00:00+00:00,4,0,0
2023-01-25 02:30:00+00:00,4,0,0
2023-01-25 03:00:00+00:00,4,0,0
2023-01-25 03:30:00+00:00,4,0,0
2023-01-25 04:00:00+00:00,4,0,0
2023-01-25 04:30:00+00:00,4,0,0
2023-01-25 05:00:00+00:00,3,0,0
2023-01-25 05:30:00+00:00,3,0,0
2023-01-25 06:00:00+00:00,3,0,0
2023-01-25 06:30:00+00:00,3,0,0
2023-01-25 07:00:00+00:00,3,0,5
2023-01-25 07:30:00+00:00,4,0,18
2023-01-25 08:00:00+00:00,4,0,55
2023-01-25 08:30:00+00:00,5,0,79
2023-01-25 09:00:00+00:00,6,16,164
2023-01-25 09:30:00+00:00,7,83,238
2023-01-25 10:00:00+00:00,8,727,403
2023-01-25 10:30:00+00:00,9,677,429
2023-01-25 11:00:00+00:00,10,578,431
2023-01-25 11:30:00+00:00,10,127,326
2023-01-25 12:00:00+00:00,11,145,335
2023-01-25 12:30:00+00:00,11,444,394
2023-01-25 13:00:00+00:00,12,262,331
2023-01-25 13:30:00+00:00,12,314,304
2023-01-25 14:00:00+00:00,12,603,309
2023-01-25 14:30:00+00:00,12,537,243
2023-01-25 15:00:00+00:00,12,315,159
2023-01-25 15:30:00+00:00,12,146,87
2023-01-25 16:00:00+00:00,11,35,30
2023-01-25 16:30:00+00:00,10,0,1
2023-01-25 17:00:00+00:00,10,0,0
2023-01-25 17:30:00+00:00,10,0,0
2023-01-25 18:00:00+00:00,9,0,0
2023-01-25 18:30:00+00:00,9,0,0
2023-01-25 19:00:00+00:00,9,0,0
2023-01-25 19:30:00+00:00,8,0,0
2023-01-25 20:00:00+00:00,8,0,0
2023-01-25 20:30:00+00:00,8,0,0
2023-01-25 21:00:00+00:00,7,0,0
2023-01-25 21:30:00+00:00,7,0,0
2023-01-25 22:00:00+00:00,7,0,0
2023-01-25 22:30:00+00:00,7,0,0
2023-01-25 23:00:00+00:00,7,0,0
2023-01-25 23:30:00+00:00,7,0,0
2023-01-26 00:00:00+00:00,7,0,0
2023-01-26 00:30:00+00:00,6,0,0
2023-01-26 01:00:00+00:00,6,0,0
2023-01-26 01:30:00+00:00,6,0,0
2023-01-26 02:00:00+00:00,6,0,0
2023-01-26 02:30:00+00:00,6,0,0
2023-01-26 03:00:00+00:00,6,0,0
2023-01-26 03:30:00+00:00,5,0,0
2023-01-26 04:00:00+00:00,5,0,0
2023-01-26 04:30:00+00:00,5,0,0
2023-01-26 05:00:00+00:00,5,0,0
2023-01-26 05:30:00+00:00,5,0,0
2023-01-26 06:00:00+00:00,5,0,0
2023-01-26 06:30:00+00:00,5,0,0
